set_up,method,n_train,estimated_beta,file_name,running_time_train,running_time_pred,running_datetime,sim,replicate,n,d,corr,prop_NA,true_beta,center_X,pred_beta,pred_intercept,true_intercept,angular_error,mse_error,angular_error_with_intercept,mse_error_with_intercept
SimNLMNAR_rep0_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,500,"[[0.174641017653774, 0.289514530286749, -0.820636927457533, -0.420389912953813, 0.635007729615935], [-0.159132082173555]]",SimNLMNAR_rep0_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_500,34.1632628440857,0.0437183380126953,2025-11-28 01:09:07.939477,SimNLMNAR,0.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.174641017653774, 0.289514530286749, -0.820636927457533, -0.420389912953813, 0.635007729615935]",-0.159132082173555,0.0,0.9543549266012679,0.695682190207038,0.9608098064279162,0.5839556617686802
SimNLMNAR_rep1_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,500,"[[0.516862630278344, 0.218098778309484, -0.506087021583738, -0.780471861880838, 0.605454806704936], [0.0464711571875398]]",SimNLMNAR_rep1_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_500,32.929530620575,0.0604043006896973,2025-11-28 01:09:42.195634,SimNLMNAR,1.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.516862630278344, 0.218098778309484, -0.506087021583738, -0.780471861880838, 0.605454806704936]",0.0464711571875398,0.0,0.6024199771381267,0.4137590378548829,0.6034334277390145,0.34515912628746065
SimNLMNAR_rep2_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,500,"[[0.510738447041535, -0.651854136431264, -0.576108638869686, -0.546397689788058, 0.748412259349007], [0.177783875884868]]",SimNLMNAR_rep2_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_500,32.9970853328705,0.0465629100799561,2025-11-28 01:10:15.228469,SimNLMNAR,2.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.510738447041535, -0.651854136431264, -0.576108638869686, -0.546397689788058, 0.748412259349007]",0.177783875884868,0.0,0.48127975454157457,0.3069981981732752,0.4969714895076371,0.2610996828985037
SimNLMNAR_rep3_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,500,"[[0.61202818875381, 0.0916775421009334, -0.563063250400951, -0.790719586577385, 0.70106282228134], [0.201187331499326]]",SimNLMNAR_rep3_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_500,33.621262550354,0.0426614284515381,2025-11-28 01:10:48.304553,SimNLMNAR,3.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.61202818875381, 0.0916775421009334, -0.563063250400951, -0.790719586577385, 0.70106282228134]",0.201187331499326,0.0,0.503163154563116,0.32549930593210785,0.5227236071949021,0.27799547866939317
SimNLMNAR_rep4_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,500,"[[0.335790338281448, 0.00284796776091366, -0.59255983193799, -0.611653712340818, 0.68598359711887], [-0.0883880267816332]]",SimNLMNAR_rep4_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_500,34.2693500518799,0.556373596191406,2025-11-28 01:11:22.00086,SimNLMNAR,4.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.335790338281448, 0.00284796776091366, -0.59255983193799, -0.611653712340818, 0.68598359711887]",-0.0883880267816332,0.0,0.6297023747293209,0.45745256757171193,0.6337694522376007,0.3825125468561517
SimNLMNAR_rep5_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,500,"[[0.525902231575102, 0.340860231565187, -0.312560692995626, -0.879312343748078, 0.595326923813488], [0.280378815528489]]",SimNLMNAR_rep5_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_500,34.9144186973572,0.0443441867828369,2025-11-28 01:11:56.860552,SimNLMNAR,5.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.525902231575102, 0.340860231565187, -0.312560692995626, -0.879312343748078, 0.595326923813488]",0.280378815528489,0.0,0.6713069152951122,0.45419804825186444,0.7002911518799874,0.39160042024274677
SimNLMNAR_rep6_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,500,"[[0.996727348585816, -0.0307873186477718, -0.505011497214033, -0.911086780087725, 0.695989620658991], [0.0683891337288443]]",SimNLMNAR_rep6_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_500,35.1019375324249,0.0430097579956055,2025-11-28 01:12:31.854016,SimNLMNAR,6.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.996727348585816, -0.0307873186477718, -0.505011497214033, -0.911086780087725, 0.695989620658991]",0.0683891337288443,0.0,0.30100215465704505,0.1573748085299384,0.3039225169116081,0.13192518604364561
SimNLMNAR_rep7_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,500,"[[0.508002752635189, 0.0948567588875003, -0.389607535621913, -0.732187338068914, 0.578838172819213], [0.109479168149977]]",SimNLMNAR_rep7_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_500,34.9698851108551,0.044560432434082,2025-11-28 01:13:07.041281,SimNLMNAR,7.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.508002752635189, 0.0948567588875003, -0.389607535621913, -0.732187338068914, 0.578838172819213]",0.109479168149977,0.0,0.5093445198371813,0.39259539297460017,0.5175448696371293,0.3291604421886353
SimNLMNAR_rep8_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,500,"[[0.692314652073325, -0.628736575117415, -0.527039696965726, -0.509075821029187, 0.676843485883969], [0.256421915847018]]",SimNLMNAR_rep8_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_500,36.5581896305084,0.0468478202819824,2025-11-28 01:13:42.091693,SimNLMNAR,8.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.692314652073325, -0.628736575117415, -0.527039696965726, -0.509075821029187, 0.676843485883969]",0.256421915847018,0.0,0.356676563652818,0.24450047464942698,0.4001378104294363,0.21470909536229835
SimNLMNAR_rep9_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,500,"[[0.309207096993035, 0.184878105614225, -0.463667078615461, -0.708417115207815, 0.618041726244203], [0.0870953779631841]]",SimNLMNAR_rep9_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_500,37.8872711658478,0.0480387210845947,2025-11-28 01:14:18.73553,SimNLMNAR,9.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.309207096993035, 0.184878105614225, -0.463667078615461, -0.708417115207815, 0.618041726244203]",0.0870953779631841,0.0,0.7016491567507747,0.5124927489820967,0.7052774111893422,0.42834155829550563
SimNLMNAR_rep0_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,1000,"[[0.388306864279497, 0.320034265289581, -0.59348742563728, -0.777126994847327, 0.681771732658642], [-0.00869359437475894]]",SimNLMNAR_rep0_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_1000,39.9067635536194,0.0516653060913086,2025-11-28 01:14:56.7093,SimNLMNAR,0.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.388306864279497, 0.320034265289581, -0.59348742563728, -0.777126994847327, 0.681771732658642]",-0.0086935943747589,0.0,0.7424693374550482,0.5043071145817825,0.7424939344431497,0.4202685252486775
SimNLMNAR_rep1_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,1000,"[[0.588380506120187, 0.212066302613878, -0.521948357922278, -0.825806601591856, 0.690055054766135], [0.104466768141368]]",SimNLMNAR_rep1_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_1000,40.0197398662567,0.0431778430938721,2025-11-28 01:15:36.707825,SimNLMNAR,1.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.588380506120187, 0.212066302613878, -0.521948357922278, -0.825806601591856, 0.690055054766135]",0.104466768141368,0.0,0.5725732153400724,0.3687566719772799,0.577182729029699,0.3091161109220503
SimNLMNAR_rep2_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,1000,"[[0.735220575048834, -0.42293644061353, -0.510496899165474, -0.713539357761794, 0.720049514661498], [0.261703387390616]]",SimNLMNAR_rep2_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_1000,39.409460067749,0.0574567317962646,2025-11-28 01:16:16.814048,SimNLMNAR,2.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.735220575048834, -0.42293644061353, -0.510496899165474, -0.713539357761794, 0.720049514661498]",0.261703387390616,0.0,0.2702503424926953,0.1953653281306899,0.32492348261168297,0.1742192172708621
SimNLMNAR_rep3_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,1000,"[[0.495676906311504, 0.0961935815604598, -0.55807643562746, -0.838641055638498, 0.701043619969172], [0.0960188035774397]]",SimNLMNAR_rep3_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_1000,39.4635903835297,0.0652344226837158,2025-11-28 01:16:56.319986,SimNLMNAR,3.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.495676906311504, 0.0961935815604598, -0.55807643562746, -0.838641055638498, 0.701043619969172]",0.0960188035774397,0.0,0.5689096358077316,0.3715809788675041,0.5729741368320355,0.3111874174963272
SimNLMNAR_rep4_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,1000,"[[0.408931754433464, 0.154197847909987, -0.466829184163347, -0.716656239337773, 0.614709064591045], [0.0399799870877224]]",SimNLMNAR_rep4_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_1000,38.9292812347412,0.0401401519775391,2025-11-28 01:17:35.88607,SimNLMNAR,4.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.408931754433464, 0.154197847909987, -0.466829184163347, -0.716656239337773, 0.614709064591045]",0.0399799870877224,0.0,0.6182440910090276,0.4514974703002803,0.619106845645099,0.3765142918114894
SimNLMNAR_rep5_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,1000,"[[0.467656175586933, 0.0772028556623054, -0.156992104069651, -0.933058256970581, 0.64688433977926], [0.28606952573516]]",SimNLMNAR_rep5_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_1000,38.7473428249359,0.0446186065673828,2025-11-28 01:18:14.8899,SimNLMNAR,5.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.467656175586933, 0.0772028556623054, -0.156992104069651, -0.933058256970581, 0.64688433977926]",0.28606952573516,0.0,0.5849348493319748,0.4035392813370019,0.6225072579039033,0.3499220300398916
SimNLMNAR_rep6_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,1000,"[[0.681532640396004, 0.270114546302613, -0.684034879714635, -0.784472113155996, 0.696466018049114], [0.0180755838324688]]",SimNLMNAR_rep6_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_1000,37.9464113712311,0.0444331169128418,2025-11-28 01:18:53.722399,SimNLMNAR,6.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.681532640396004, 0.270114546302613, -0.684034879714635, -0.784472113155996, 0.696466018049114]",0.0180755838324688,0.0,0.5900031991384961,0.3605314051462731,0.5901190387085018,0.3004972920770417
SimNLMNAR_rep7_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,1000,"[[0.447229986681192, 0.101820771081608, -0.570290036809221, -0.7286684944108, 0.711846773504513], [0.0366231427973294]]",SimNLMNAR_rep7_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_1000,37.7714178562164,0.0430881977081299,2025-11-28 01:19:31.751353,SimNLMNAR,7.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.447229986681192, 0.101820771081608, -0.570290036809221, -0.7286684944108, 0.711846773504513]",0.0366231427973294,0.0,0.5972615620870975,0.40773809173519215,0.5978876063946318,0.34000528554405235
SimNLMNAR_rep8_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,1000,"[[0.928960173231569, -0.488583183579163, -0.73931223926962, -0.568336619706985, 0.691751874929405], [0.114278823408326]]",SimNLMNAR_rep8_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_1000,38.0167255401611,0.0433719158172607,2025-11-28 01:20:09.605676,SimNLMNAR,8.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.928960173231569, -0.488583183579163, -0.73931223926962, -0.568336619706985, 0.691751874929405]",0.114278823408326,0.0,0.3002927912472623,0.16562445697635336,0.308750903622843,0.14019698906022635
SimNLMNAR_rep9_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,1000,"[[0.359175581079029, 0.0569879986677417, -0.588641619296353, -0.587711900268511, 0.669813668892185], [0.042801183342425]]",SimNLMNAR_rep9_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_1000,37.8444623947144,0.0443649291992188,2025-11-28 01:20:47.707754,SimNLMNAR,9.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.359175581079029, 0.0569879986677417, -0.588641619296353, -0.587711900268511, 0.669813668892185]",0.042801183342425,0.0,0.6348964956421195,0.465052268075687,0.6358717242015314,0.38784888027899117
SimNLMNAR_rep0_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,5000,"[[0.467614364437086, 0.438571004278967, -0.748309206724632, -0.838267761492832, 0.727632585311259], [0.0139201584079624]]",SimNLMNAR_rep0_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_5000,59.9425384998322,0.0471732616424561,2025-11-28 01:21:25.636946,SimNLMNAR,0.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.467614364437086, 0.438571004278967, -0.748309206724632, -0.838267761492832, 0.727632585311259]",0.0139201584079624,0.0,0.7752450973425011,0.5127482458116172,0.7752899720644427,0.42732249997803146
SimNLMNAR_rep1_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,5000,"[[0.551312911994815, 0.20895572586068, -0.564770665667457, -0.924725454319926, 0.770131065894565], [0.0173107309917053]]",SimNLMNAR_rep1_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_5000,58.580203294754,0.0534172058105469,2025-11-28 01:22:25.66219,SimNLMNAR,1.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.551312911994815, 0.20895572586068, -0.564770665667457, -0.924725454319926, 0.770131065894565]",0.0173107309917053,0.0,0.6054018443723846,0.37147203697752396,0.6055041944095433,0.30960997438251453
SimNLMNAR_rep2_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,5000,"[[0.837786082784443, -0.0827101779484048, -0.562455203123134, -0.892348127660758, 0.743389507608017], [0.182997035316742]]",SimNLMNAR_rep2_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_5000,58.3873152732849,0.0457179546356201,2025-11-28 01:23:24.331673,SimNLMNAR,2.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.837786082784443, -0.0827101779484048, -0.562455203123134, -0.892348127660758, 0.743389507608017]",0.182997035316742,0.0,0.3404087543106894,0.18945059036496614,0.359594938549917,0.16345681112659127
SimNLMNAR_rep3_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,5000,"[[0.760208842973175, 0.0710858023250177, -0.697857998476902, -0.82006402099462, 0.751732464222538], [-0.0567491605878733]]",SimNLMNAR_rep3_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_5000,58.0233061313629,0.0532410144805908,2025-11-28 01:24:22.803298,SimNLMNAR,3.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.760208842973175, 0.0710858023250177, -0.697857998476902, -0.82006402099462, 0.751732464222538]",-0.0567491605878733,0.0,0.4671871029289418,0.2637363218853894,0.4685671086761429,0.2203170127757292
SimNLMNAR_rep4_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,5000,"[[0.806640142850312, 0.0872392060884206, -0.593212998151301, -0.961724937783839, 0.723742198321119], [-0.00185589174406378]]",SimNLMNAR_rep4_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_5000,57.65278840065,0.0524821281433105,2025-11-28 01:09:15.662569,SimNLMNAR,4.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.806640142850312, 0.0872392060884206, -0.593212998151301, -0.961724937783839, 0.723742198321119]",-0.0018558917440637,0.0,0.44277596737427527,0.23878226175830036,0.4427774444196729,0.19898579218761125
SimNLMNAR_rep5_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,5000,"[[0.927119904147525, 0.0149495056846035, -0.781188970260045, -0.880398722087543, 0.786596224327746], [0.0617256975799948]]",SimNLMNAR_rep5_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_5000,59.1718997955322,0.0701587200164795,2025-11-28 01:10:13.417701,SimNLMNAR,5.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.927119904147525, 0.0149495056846035, -0.781188970260045, -0.880398722087543, 0.786596224327746]",0.0617256975799948,0.0,0.4110740151289241,0.19723915160738795,0.41259583540644534,0.16500096996311278
SimNLMNAR_rep6_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,5000,"[[0.682618690422107, 0.254731318810262, -0.711650297523386, -0.811424021751362, 0.707885326486727], [0.0382497219960303]]",SimNLMNAR_rep6_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_5000,59.3409032821655,0.0475397109985352,2025-11-28 01:11:12.698307,SimNLMNAR,6.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.682618690422107, 0.254731318810262, -0.711650297523386, -0.811424021751362, 0.707885326486727]",0.0382497219960303,0.0,0.5868962175522942,0.3529066669502994,0.5873964664571781,0.2943327293307117
SimNLMNAR_rep7_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,5000,"[[0.908118563022229, -0.0272175851092191, -0.585515433092011, -0.989339216311861, 0.724212633006936], [0.0759432389047401]]",SimNLMNAR_rep7_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_5000,61.8684422969818,0.0489492416381836,2025-11-28 01:12:12.124789,SimNLMNAR,7.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.908118563022229, -0.0272175851092191, -0.585515433092011, -0.989339216311861, 0.724212633006936]",0.0759432389047401,0.0,0.35714999384462665,0.17697693296827882,0.36002692753257864,0.1484420067294561
SimNLMNAR_rep8_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,5000,"[[0.673823673037738, 0.12697614482993, -0.654652624651795, -0.836711132069775, 0.738859867358461], [0.0737883697136363]]",SimNLMNAR_rep8_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_5000,65.7388429641724,0.0675981044769287,2025-11-28 01:13:14.077624,SimNLMNAR,8.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.673823673037738, 0.12697614482993, -0.654652624651795, -0.836711132069775, 0.738859867358461]",0.0737883697136363,0.0,0.5176283989099333,0.3074093226873005,0.5198490024742911,0.2570818894902498
SimNLMNAR_rep9_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,5000,"[[0.701610002137714, 0.199071606446305, -0.671609922383799, -0.910915277087607, 0.737763594705081], [0.0332801887824299]]",SimNLMNAR_rep9_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_5000,63.0342857837677,0.050551176071167,2025-11-28 01:14:19.925059,SimNLMNAR,9.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.701610002137714, 0.199071606446305, -0.671609922383799, -0.910915277087607, 0.737763594705081]",0.0332801887824299,0.0,0.5466251395654804,0.3144022815791494,0.5470110173185979,0.2621864964768569
SimNLMNAR_rep0_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,10000,"[[0.670807155127796, 0.328657118775279, -0.75088137716082, -0.939501930914708, 0.767819467520864], [0.0287312890222654]]",SimNLMNAR_rep0_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_10000,91.9353816509247,0.0625410079956055,2025-11-28 01:15:23.052361,SimNLMNAR,0.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.670807155127796, 0.328657118775279, -0.75088137716082, -0.939501930914708, 0.767819467520864]",0.0287312890222654,0.0,0.6335366800282589,0.37410981956720674,0.6337532103147162,0.31189576413415243
SimNLMNAR_rep1_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,10000,"[[0.639520780234739, 0.232100300565517, -0.580040184649448, -0.964325727536108, 0.746239661286822], [0.0827571472995633]]",SimNLMNAR_rep1_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_10000,91.4535892009735,0.0555911064147949,2025-11-28 01:16:55.093341,SimNLMNAR,1.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.639520780234739, 0.232100300565517, -0.580040184649448, -0.964325727536108, 0.746239661286822]",0.0827571472995633,0.0,0.5789880416279232,0.34213364364788146,0.5812702755074645,0.2862528272780948
SimNLMNAR_rep2_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,10000,"[[0.94189453205125, -0.0315087932461476, -0.539289026766958, -0.972600718348654, 0.721250637534857], [0.190843583631761]]",SimNLMNAR_rep2_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_10000,89.5984773635864,0.0556976795196533,2025-11-28 01:18:26.643764,SimNLMNAR,2.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.94189453205125, -0.0315087932461476, -0.539289026766958, -0.972600718348654, 0.721250637534857]",0.190843583631761,0.0,0.33337381287197104,0.1666809954635325,0.3525229560047209,0.14497104178851258
SimNLMNAR_rep3_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,10000,"[[0.799532118946792, 0.166337189507335, -0.655607409782238, -0.951434322683441, 0.759135252623269], [0.0410137937891258]]",SimNLMNAR_rep3_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_10000,87.7170403003693,0.0541951656341553,2025-11-28 01:19:56.336187,SimNLMNAR,3.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.799532118946792, 0.166337189507335, -0.655607409782238, -0.951434322683441, 0.759135252623269]",0.0410137937891258,0.0,0.4941269485751149,0.26561015664252896,0.4947318717169178,0.2216221524156036
SimNLMNAR_rep4_n115000_d5_corr95_NA25,MICE.RF.10.Y.IMP,10000,"[[0.789287257030535, 0.2384534730316, -0.639249617401272, -1.01434405768071, 0.71571006972529], [-0.0108978289292271]]",SimNLMNAR_rep4_n115000_d5_corr95_NA25_MICE.RF.10.Y.IMP_10000,84.9060215950012,0.0541307926177979,2025-11-28 01:21:24.146995,SimNLMNAR,4.0,115000.0,5.0,95.0,25.0,[ 1.62434536 -0.61175641 -0.52817175 -1.07296862  0.86540763],[0. 0. 0. 0. 0.],"[0.789287257030535, 0.2384534730316, -0.639249617401272, -1.01434405768071, 0.71571006972529]",-0.0108978289292271,0.0,0.5334468188581221,0.29167267440506234,0.533485054512229,0.24308035578344708
